t_iso,t_seconds,state,stack_V,stack_I,V_cell_1,V_cell_2,V_cell_3,V_cell_4,V_cell_5,flow_cell_1,flow_cell_2,flow_cell_3,flow_cell_4,flow_cell_5,pressure_CO2_inlet_bar,T_endplate_neg,T_endplate_pos,T_anolyte,T_humidifier,anolyte_pH,anolyte_level_pct,fe_co_pct,fe_h2_pct,spu_pct,alarm_state,abort_flag
2026-05-08T15:58:57,25722.01,galvanostatic,17.2440,10.0000,3.4532,3.4507,3.4431,3.4488,3.4483,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.49,50.00,50.00,8.345,95.0,,,,OK,0
2026-05-08T15:58:57,25727.18,galvanostatic,17.2453,10.0000,3.4455,3.4475,3.4479,3.4541,3.4502,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.85,50.00,50.00,8.345,95.0,,,,OK,0
2026-05-08T15:58:57,25732.45,galvanostatic,17.2462,10.0000,3.4422,3.4529,3.4564,3.4406,3.4540,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25737.72,galvanostatic,17.2730,10.0000,3.4440,3.4622,3.4553,3.4515,3.4599,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25742.96,galvanostatic,17.2498,10.0000,3.4474,3.4439,3.4507,3.4527,3.4550,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.63,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25748.15,galvanostatic,17.2207,10.0000,3.4548,3.4352,3.4420,3.4441,3.4446,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.49,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25753.32,galvanostatic,17.2471,10.0000,3.4499,3.4408,3.4551,3.4514,3.4498,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.10,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25758.37,galvanostatic,17.2447,10.0000,3.4434,3.4605,3.4523,3.4462,3.4423,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.47,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25763.42,galvanostatic,17.2630,10.0000,3.4565,3.4561,3.4426,3.4566,3.4511,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.03,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25768.46,galvanostatic,17.2484,10.0000,3.4498,3.4483,3.4538,3.4561,3.4404,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.53,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25773.68,galvanostatic,17.2375,10.0000,3.4458,3.4554,3.4328,3.4573,3.4463,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.05,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25779.04,galvanostatic,17.2609,10.0000,3.4513,3.4505,3.4541,3.4494,3.4557,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.91,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25784.21,galvanostatic,17.2480,10.0000,3.4536,3.4446,3.4527,3.4471,3.4500,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.73,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25789.44,galvanostatic,17.2544,10.0000,3.4455,3.4579,3.4496,3.4516,3.4499,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.61,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25794.67,galvanostatic,17.2509,10.0000,3.4545,3.4488,3.4468,3.4538,3.4471,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.55,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25799.85,galvanostatic,17.2734,10.0000,3.4542,3.4549,3.4523,3.4589,3.4531,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.81,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25805.16,galvanostatic,17.2719,10.0000,3.4525,3.4590,3.4530,3.4506,3.4568,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.25,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25810.48,galvanostatic,17.2447,10.0000,3.4462,3.4490,3.4517,3.4510,3.4469,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.94,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25815.70,galvanostatic,17.2548,10.0000,3.4468,3.4617,3.4491,3.4485,3.4488,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.86,50.00,50.00,8.344,95.0,,,,OK,0
2026-05-08T15:58:57,25821.01,galvanostatic,17.2635,10.0000,3.4585,3.4480,3.4508,3.4483,3.4578,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.35,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25826.20,galvanostatic,17.2377,10.0000,3.4432,3.4536,3.4446,3.4415,3.4548,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.11,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25831.50,galvanostatic,17.2625,10.0000,3.4552,3.4552,3.4501,3.4506,3.4514,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25836.86,galvanostatic,17.2704,10.0000,3.4605,3.4494,3.4489,3.4519,3.4597,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.49,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25842.27,galvanostatic,17.2416,10.0000,3.4524,3.4494,3.4427,3.4494,3.4477,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.64,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25847.64,galvanostatic,17.2587,10.0000,3.4512,3.4502,3.4506,3.4509,3.4558,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.08,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25853.05,galvanostatic,17.2565,10.0000,3.4498,3.4493,3.4470,3.4559,3.4545,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.21,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25858.43,galvanostatic,17.2747,10.0000,3.4546,3.4522,3.4588,3.4576,3.4515,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.37,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25863.79,galvanostatic,17.2559,10.0000,3.4500,3.4493,3.4509,3.4491,3.4566,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.95,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25869.23,galvanostatic,17.2345,10.0000,3.4386,3.4467,3.4482,3.4490,3.4519,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.19,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25874.53,galvanostatic,17.2592,10.0000,3.4516,3.4468,3.4557,3.4531,3.4521,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.62,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25879.76,galvanostatic,17.2574,10.0000,3.4448,3.4427,3.4520,3.4474,3.4705,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.51,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25885.09,galvanostatic,17.2643,10.0000,3.4640,3.4527,3.4447,3.4525,3.4504,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.16,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25890.50,galvanostatic,17.2460,10.0000,3.4437,3.4523,3.4537,3.4474,3.4489,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.16,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25895.94,galvanostatic,17.2366,10.0000,3.4474,3.4429,3.4434,3.4480,3.4549,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.98,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25901.38,galvanostatic,17.2525,10.0000,3.4570,3.4417,3.4399,3.4558,3.4580,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.68,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25906.81,galvanostatic,17.2436,10.0000,3.4490,3.4419,3.4550,3.4444,3.4534,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.79,50.00,50.00,8.343,95.0,,,,OK,0
2026-05-08T15:58:57,25912.19,galvanostatic,17.2523,10.0000,3.4503,3.4474,3.4519,3.4453,3.4574,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.40,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25917.46,galvanostatic,17.2522,10.0000,3.4563,3.4476,3.4445,3.4559,3.4478,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.81,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25922.79,galvanostatic,17.2438,10.0000,3.4490,3.4508,3.4560,3.4473,3.4407,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.42,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25928.30,galvanostatic,17.2475,10.0000,3.4520,3.4537,3.4414,3.4569,3.4435,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.37,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25933.60,galvanostatic,17.2388,10.0000,3.4398,3.4444,3.4418,3.4627,3.4501,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.44,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25938.91,galvanostatic,17.2581,10.0000,3.4579,3.4463,3.4503,3.4546,3.4491,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.71,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25944.35,galvanostatic,17.2580,10.0000,3.4446,3.4449,3.4467,3.4534,3.4685,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.69,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25949.66,galvanostatic,17.2533,10.0000,3.4486,3.4565,3.4551,3.4475,3.4456,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.86,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25955.02,galvanostatic,17.2644,10.0000,3.4466,3.4536,3.4452,3.4566,3.4625,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.48,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25960.52,galvanostatic,17.2741,10.0000,3.4610,3.4604,3.4532,3.4454,3.4540,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.97,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25965.88,galvanostatic,17.2570,10.0000,3.4538,3.4521,3.4509,3.4493,3.4509,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25971.22,galvanostatic,17.2498,10.0000,3.4482,3.4573,3.4491,3.4450,3.4503,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.43,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25976.64,galvanostatic,17.2479,10.0000,3.4494,3.4447,3.4542,3.4450,3.4546,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.93,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25982.10,galvanostatic,17.2609,10.0000,3.4531,3.4437,3.4497,3.4592,3.4552,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.73,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25987.60,galvanostatic,17.2422,10.0000,3.4380,3.4518,3.4478,3.4578,3.4467,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.88,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25993.13,galvanostatic,17.2377,10.0000,3.4534,3.4478,3.4400,3.4511,3.4454,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.89,50.00,50.00,8.342,95.0,,,,OK,0
2026-05-08T15:58:57,25998.62,galvanostatic,17.2499,10.0000,3.4464,3.4473,3.4597,3.4427,3.4539,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.21,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26004.12,galvanostatic,17.2493,10.0000,3.4476,3.4498,3.4507,3.4503,3.4508,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.17,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26009.56,galvanostatic,17.2602,10.0000,3.4494,3.4490,3.4518,3.4637,3.4463,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.57,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26015.00,galvanostatic,17.2549,10.0000,3.4472,3.4502,3.4506,3.4581,3.4488,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.07,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26020.46,galvanostatic,17.2437,10.0000,3.4463,3.4488,3.4489,3.4475,3.4522,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.68,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26025.90,galvanostatic,17.2225,10.0000,3.4397,3.4449,3.4518,3.4414,3.4447,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26031.50,galvanostatic,17.2339,10.0000,3.4440,3.4436,3.4470,3.4438,3.4554,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.12,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26037.02,galvanostatic,17.2582,10.0000,3.4459,3.4458,3.4663,3.4497,3.4505,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.76,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26042.51,galvanostatic,17.2584,10.0000,3.4555,3.4505,3.4476,3.4505,3.4543,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.94,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26048.05,galvanostatic,17.2638,10.0000,3.4526,3.4492,3.4550,3.4599,3.4470,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.87,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26053.63,galvanostatic,17.2660,10.0000,3.4503,3.4511,3.4528,3.4536,3.4582,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.22,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26059.25,galvanostatic,17.2475,10.0000,3.4479,3.4457,3.4553,3.4532,3.4453,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.58,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26064.74,galvanostatic,17.2637,10.0000,3.4479,3.4494,3.4656,3.4552,3.4456,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.15,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26070.33,galvanostatic,17.2335,10.0000,3.4423,3.4497,3.4463,3.4461,3.4491,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26075.89,galvanostatic,17.2449,10.0000,3.4494,3.4528,3.4456,3.4481,3.4490,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.09,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26081.42,galvanostatic,17.2415,10.0000,3.4484,3.4518,3.4384,3.4550,3.4478,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.72,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26086.96,galvanostatic,17.2337,10.0000,3.4515,3.4449,3.4437,3.4426,3.4509,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.12,50.00,50.00,8.341,95.0,,,,OK,0
2026-05-08T15:58:57,26092.47,galvanostatic,17.2421,10.0000,3.4494,3.4435,3.4501,3.4484,3.4507,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26097.97,galvanostatic,17.2487,10.0000,3.4546,3.4492,3.4487,3.4532,3.4429,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.68,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26103.50,galvanostatic,17.2415,10.0000,3.4534,3.4580,3.4490,3.4397,3.4414,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.91,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26109.04,galvanostatic,17.2421,10.0000,3.4527,3.4539,3.4420,3.4479,3.4456,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.27,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26114.73,galvanostatic,17.2272,10.0000,3.4518,3.4422,3.4438,3.4470,3.4424,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.12,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26120.35,galvanostatic,17.2474,10.0000,3.4504,3.4472,3.4527,3.4491,3.4480,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.82,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26126.03,galvanostatic,17.2445,10.0000,3.4487,3.4485,3.4476,3.4511,3.4487,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.07,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26131.70,galvanostatic,17.2559,10.0000,3.4421,3.4522,3.4568,3.4505,3.4543,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.85,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26137.42,galvanostatic,17.2231,10.0000,3.4457,3.4464,3.4446,3.4453,3.4410,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.72,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26143.14,galvanostatic,17.2625,10.0000,3.4549,3.4519,3.4500,3.4479,3.4578,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.98,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26148.84,galvanostatic,17.2579,10.0000,3.4517,3.4573,3.4548,3.4470,3.4470,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.74,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26154.57,galvanostatic,17.2473,10.0000,3.4451,3.4402,3.4556,3.4548,3.4516,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.41,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26160.34,galvanostatic,17.2413,10.0000,3.4488,3.4500,3.4507,3.4492,3.4426,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.22,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26165.99,galvanostatic,17.2511,10.0000,3.4402,3.4485,3.4503,3.4459,3.4662,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.28,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26171.67,galvanostatic,17.2477,10.0000,3.4470,3.4517,3.4469,3.4500,3.4521,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.95,50.00,50.00,8.340,95.0,,,,OK,0
2026-05-08T15:58:57,26177.30,galvanostatic,17.2569,10.0000,3.4547,3.4459,3.4528,3.4531,3.4504,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.71,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26182.95,galvanostatic,17.2318,10.0000,3.4389,3.4444,3.4502,3.4507,3.4476,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.29,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26188.60,galvanostatic,17.2714,10.0000,3.4531,3.4506,3.4550,3.4560,3.4567,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.07,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26194.28,galvanostatic,17.2400,10.0000,3.4470,3.4461,3.4485,3.4520,3.4464,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.07,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26200.19,galvanostatic,17.2586,10.0000,3.4512,3.4516,3.4486,3.4520,3.4553,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26206.01,galvanostatic,17.2565,10.0000,3.4449,3.4544,3.4509,3.4547,3.4517,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.97,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26211.85,galvanostatic,17.2648,10.0000,3.4531,3.4547,3.4508,3.4631,3.4432,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.12,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26217.66,galvanostatic,17.2514,10.0000,3.4538,3.4490,3.4489,3.4478,3.4519,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.96,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26223.48,galvanostatic,17.2376,10.0000,3.4389,3.4550,3.4426,3.4506,3.4506,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.12,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26229.27,galvanostatic,17.2531,10.0000,3.4505,3.4487,3.4511,3.4479,3.4547,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.50,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26235.03,galvanostatic,17.2394,10.0000,3.4532,3.4493,3.4417,3.4419,3.4533,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.44,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26240.74,galvanostatic,17.2447,10.0000,3.4407,3.4492,3.4464,3.4565,3.4519,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.23,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26245.79,galvanostatic,17.2658,10.0000,3.4505,3.4557,3.4513,3.4532,3.4551,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.90,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26251.72,galvanostatic,17.2421,10.0000,3.4460,3.4485,3.4456,3.4533,3.4487,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.65,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26257.57,galvanostatic,17.2467,10.0000,3.4441,3.4513,3.4474,3.4489,3.4550,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.27,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26263.47,galvanostatic,17.2465,10.0000,3.4519,3.4502,3.4462,3.4459,3.4523,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.66,50.00,50.00,8.339,95.0,,,,OK,0
2026-05-08T15:58:57,26269.35,galvanostatic,17.2695,10.0000,3.4481,3.4501,3.4544,3.4579,3.4591,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.66,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26275.22,galvanostatic,17.2453,10.0000,3.4507,3.4479,3.4428,3.4471,3.4568,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.04,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26281.37,galvanostatic,17.2338,10.0000,3.4363,3.4515,3.4504,3.4449,3.4507,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.09,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26288.84,galvanostatic,17.2415,10.0000,3.4504,3.4502,3.4552,3.4439,3.4418,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.21,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26295.16,galvanostatic,17.2672,10.0000,3.4549,3.4516,3.4575,3.4568,3.4464,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.24,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26301.34,galvanostatic,17.2548,10.0000,3.4557,3.4520,3.4529,3.4465,3.4478,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.02,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26307.46,galvanostatic,17.2566,10.0000,3.4501,3.4575,3.4536,3.4463,3.4491,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.31,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26313.79,galvanostatic,17.2481,10.0000,3.4542,3.4461,3.4506,3.4494,3.4478,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.57,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26320.21,galvanostatic,17.2715,10.0000,3.4518,3.4540,3.4531,3.4509,3.4617,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.33,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26326.20,galvanostatic,17.2511,10.0000,3.4558,3.4453,3.4491,3.4556,3.4453,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.17,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26332.25,galvanostatic,17.2376,10.0000,3.4408,3.4480,3.4442,3.4525,3.4521,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.37,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26338.31,galvanostatic,17.2547,10.0000,3.4439,3.4528,3.4523,3.4528,3.4530,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.92,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26344.58,galvanostatic,17.2761,10.0000,3.4585,3.4598,3.4596,3.4461,3.4520,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.45,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26350.35,galvanostatic,17.2516,10.0000,3.4474,3.4501,3.4503,3.4540,3.4499,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.87,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26356.55,galvanostatic,17.2478,10.0000,3.4636,3.4444,3.4558,3.4409,3.4432,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.60,50.00,50.00,8.338,95.0,,,,OK,0
2026-05-08T15:58:57,26362.73,galvanostatic,17.2421,10.0000,3.4441,3.4553,3.4491,3.4467,3.4468,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.08,50.00,50.00,8.337,95.0,,,,OK,0
2026-05-08T15:58:57,26369.06,galvanostatic,17.2411,10.0000,3.4521,3.4427,3.4493,3.4494,3.4477,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.83,50.00,50.00,8.337,95.0,,,,OK,0
